,SMAPE,MASE,OWA,MAE,RMSE
W249,15.349800164206007,60.3379383498916,5.638028188714198,3547.445805288461,3637.120711341303
W250,41.735531828897706,42.734096576564106,7.348864676207295,1152.6330040564903,1157.6006173628996
W251,2.3881708292289088,5.783487598982157,2.010892658950296,166.79856520432693,196.79830672524105
W252,7.6771402694492705,19.918844599449567,2.9797827825607373,651.3581129807696,665.8396028528721
W253,12.78495014787467,35.79724865558957,13.445464533271853,1513.6712740384614,1517.8517948292392
W254,13.337000731615117,46.34765413075908,8.046820109094133,751.207023737981,755.3829816241233
W255,1.2417880177562304,1.4317526980813644,1.078370226037744,23.248084435096157,29.80924577592948
W256,13.2334810720764,2.655833769196569,1.0224567653926455,343.47898137019223,413.56228622656016
W257,25.19305591215053,42.87114160823933,263.58095211854203,1162.0996995192306,1162.149980913911
W258,12.94379076116066,14.22630152754324,6.813906235108819,278.30992713341345,286.8210480858706
W259,16.889491060607437,1.7276679875577865,1.462231059900206,1096.6012620192307,1234.6623816868555
W260,26.707725934972757,0.3555815266995071,0.8881720802890445,191.4386737530048,262.96605134229986
W261,34.40952225414458,25.016767267863276,24.62706562656695,1928.768434495192,1929.525877267276
W262,22.709125250464385,73.06485712280498,72.22343816620285,894.5820600961538,894.6254515242113
W263,11.510324168729172,2.110447524528417,1.8690042012951,219.86087740384616,265.16712605452244
W264,8.91065189294853,1.3893076609822768,1.1200793719542808,369.33070913461546,451.3984492152035
W265,7.413403721934096,2.213800244392937,2.1397198416754737,153.74362454927888,164.99267127745065
W266,14.934348647201311,4.410507941501093,6.501167501202132,327.8800773737981,332.22663100373484
W267,15.467694239249418,2.5111645061537198,1.1734939637342734,560.0501727764423,657.6379618100885
W268,7.042461048429199,1.6921364908472698,1.593818994837031,93.77157902644232,104.63232246094138
W269,14.813830531862315,3.4016601959981405,4.35273436363228,199.65036621093748,204.45629558293732
W270,16.273720397645036,6.64213493474961,9.161500579493278,1436.4660156249995,1458.1353906983393
W271,11.811384834088468,4.624441901846586,5.219561609277613,991.6876802884616,1017.5691110082344
W272,4.947161460708214,6.86146193948779,4.015152943457516,48.09303955078125,49.73065488925648
W273,45.86752906447679,81.8338396609829,27.243022356753045,2506.5642878605768,2508.9270021758484
W274,34.84118807758598,14.421836795348083,9.395367370483402,299.54307635967547,301.66002401764644
W275,8.195891335836613,2.128175343931999,2.4502760004951125,622.57392578125,674.2019096482895
W276,40.94954736473181,19.301772434476643,12.195537542480505,3922.273347355769,3935.0107879156376
W277,2.255615404106727,1.4594021240947652,1.171660988943847,74.31928305288466,85.01975500904899
W278,16.27605149275987,4.073298644723224,3.787288714881088,221.4101715745192,226.05861876633577
W279,12.279189073807125,2.671989841962031,3.5422864924099886,157.03112402343748,163.04275727993848
W280,19.96578752019054,26.856743806643404,36.51709785351239,992.1057373798076,992.2686098072362
W281,4.02096392940451,1.4211447832479598,0.8783062191162792,74.8475341796875,89.82054830280367
W282,12.595224334163914,4.880140447347196,13.398009219067845,251.97397015264423,253.02755208589977
W283,115.57123960960332,31.761502085535398,69.17195565274346,911.172272608774,911.2520365979648
W284,60.1555903237064,27.43667979978169,20.114942288257488,492.1311080228365,492.9445003162008
W285,134.2213158178093,140.92607553840668,171.72972881773137,2884.279762469952,2884.3218077558595
W286,117.6691413869797,82.87323844555097,48.717136231596925,7792.18067157452,7794.281757977438
W287,8.266141330939256,8.539616095373084,5.196233510768488,197.9363108473558,209.57531297330263
W288,7.300152589705089,19.423319747618624,12.425347767067372,591.4910907451923,594.6581634016833
W289,17.29274247004545,19.40439291124449,9.25400808898413,1575.0434945913462,1580.373705155154
W290,40.256603636767736,19.777849917030828,8.556479532403944,5180.2177283653855,5239.97245700718
W291,28.46980233933285,11.824414841541596,5.50474853632582,1959.36142578125,1981.24073768652
